id,index,period,timestamp,minute,second,possession,duration,type.id,type.name,possession_team.id,possession_team.name,play_pattern.id,play_pattern.name,team.id,team.name,tactics.formation,tactics.lineup,related_events,location,player.id,player.name,position.id,position.name,pass.recipient.id,pass.recipient.name,pass.length,pass.angle,pass.height.id,pass.height.name,pass.end_location,pass.body_part.id,pass.body_part.name,pass.type.id,pass.type.name,under_pressure,carry.end_location,dribble.outcome.id,dribble.outcome.name,pass.outcome.id,pass.outcome.name,ball_receipt.outcome.id,ball_receipt.outcome.name,block.deflection,pass.assisted_shot_id,pass.shot_assist,shot.statsbomb_xg,shot.end_location,shot.key_pass_id,shot.body_part.id,shot.body_part.name,shot.type.id,shot.type.name,shot.technique.id,shot.technique.name,shot.outcome.id,shot.outcome.name,shot.freeze_frame,goalkeeper.end_location,goalkeeper.position.id,goalkeeper.position.name,goalkeeper.type.id,goalkeeper.type.name,block.offensive,pass.cross,duel.type.id,duel.type.name,shot.aerial_won,counterpress,interception.outcome.id,interception.outcome.name,duel.outcome.id,duel.outcome.name,dribble.overrun,pass.aerial_won,ball_recovery.recovery_failure,injury_stoppage.in_chain,dribble.nutmeg,shot.first_time,goalkeeper.body_part.id,goalkeeper.body_part.name,goalkeeper.technique.id,goalkeeper.technique.name,goalkeeper.outcome.id,goalkeeper.outcome.name,pass.switch,pass.backheel,50_50.outcome.id,50_50.outcome.name,foul_committed.card.id,foul_committed.card.name,foul_committed.advantage,foul_won.advantage,substitution.outcome.id,substitution.outcome.name,substitution.replacement.id,substitution.replacement.name,clearance.aerial_won,pass.deflected,pass.cut_back,shot.one_on_one,bad_behaviour.card.id,bad_behaviour.card.name,pass.goal_assist
8e78e1cf-da61-4f20-bc5a-a3e982431404,1070,1,00:36:00.853,36,0,70,,6,Block,766,North Carolina Courage,4,From Throw In,761,Chicago Red Stars,,,['98f3cafd-7182-4552-a0de-27254e361ea1'],"[12.0, 48.0]",5101.0,Samantha Johnson,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97d2cba3-44cc-499b-9c61-5edacba903ee,1071,1,00:36:01.133,36,1,70,,23,Goal Keeper,766,North Carolina Courage,4,From Throw In,761,Chicago Red Stars,,,['98f3cafd-7182-4552-a0de-27254e361ea1'],"[2.0, 42.0]",5100.0,Alyssa Michele Naeher,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3.0, 41.0]",44.0,Set,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0447226f-0656-4a2c-a0a4-5bb686a2f000,1072,1,00:36:02.653,36,2,70,,9,Clearance,766,North Carolina Courage,4,From Throw In,761,Chicago Red Stars,,,,"[8.0, 54.0]",5101.0,Samantha Johnson,5.0,Left Center Back,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97e528ea-804a-4360-8901-847c93e0945d,1073,1,00:36:06.240,36,6,70,0.613,30,Pass,766,North Carolina Courage,4,From Throw In,766,North Carolina Courage,,,['ac7f1b47-5e59-455d-b121-a78c837b7a6c'],"[78.0, 9.0]",5037.0,Abby Erceg,5.0,Left Center Back,5087.0,Samantha June Mewis,7.81025,0.69473827,1.0,Ground Pass,"[84.0, 14.0]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac7f1b47-5e59-455d-b121-a78c837b7a6c,1074,1,00:36:06.853,36,6,70,,42,Ball Receipt*,766,North Carolina Courage,4,From Throw In,766,North Carolina Courage,,,['97e528ea-804a-4360-8901-847c93e0945d'],"[84.0, 14.0]",5087.0,Samantha June Mewis,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3afd7a37-b999-4122-9ed8-c6d08101234f,1075,1,00:36:06.853,36,6,70,2.347,43,Carry,766,North Carolina Courage,4,From Throw In,766,North Carolina Courage,,,"['7c43c684-a806-4539-b6f1-f5840b76aad9', 'ac7f1b47-5e59-455d-b121-a78c837b7a6c', 'f65e5195-191c-49ae-8e7e-5e20747a222b']","[84.0, 14.0]",5087.0,Samantha June Mewis,13.0,Right Center Midfield,,,,,,,,,,,,True,"[89.0, 14.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c43c684-a806-4539-b6f1-f5840b76aad9,1076,1,00:36:06.853,36,6,70,,6,Block,766,North Carolina Courage,4,From Throw In,761,Chicago Red Stars,,,['3afd7a37-b999-4122-9ed8-c6d08101234f'],"[37.0, 71.0]",4961.0,Samantha May Kerr,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d3ed0d15-973d-4095-8df4-b7ec61080b31,1077,1,00:36:08.320,36,8,70,0.973,17,Pressure,766,North Carolina Courage,4,From Throw In,761,Chicago Red Stars,,,['f65e5195-191c-49ae-8e7e-5e20747a222b'],"[29.0, 72.0]",4957.0,Lauren Kaskie,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f65e5195-191c-49ae-8e7e-5e20747a222b,1078,1,00:36:09.200,36,9,70,4.36,30,Pass,766,North Carolina Courage,4,From Throw In,766,North Carolina Courage,,,"['6482cb5c-b73a-458e-b875-6d2821f6a139', 'd3ed0d15-973d-4095-8df4-b7ec61080b31']","[89.0, 14.0]",5087.0,Samantha June Mewis,13.0,Right Center Midfield,5088.0,Crystal Alyssia Dunn Soubrier,31.575306,0.19118446,1.0,Ground Pass,"[120.0, 20.0]",40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928ce78a-ed2b-489d-8231-7c49a3d14754,1079,1,00:36:11.973,36,11,70,1.24,17,Pressure,766,North Carolina Courage,4,From Throw In,761,Chicago Red Stars,,,,"[2.0, 62.0]",4955.0,Sarah Gorden,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6482cb5c-b73a-458e-b875-6d2821f6a139,1080,1,00:36:13.560,36,13,70,,42,Ball Receipt*,766,North Carolina Courage,4,From Throw In,766,North Carolina Courage,,,['f65e5195-191c-49ae-8e7e-5e20747a222b'],"[120.0, 20.0]",5088.0,Crystal Alyssia Dunn Soubrier,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd7882b8-dbdb-4bdf-a28c-bb2649972b66,1081,1,00:36:13.560,36,13,70,0.64,43,Carry,766,North Carolina Courage,4,From Throw In,766,North Carolina Courage,,,"['6482cb5c-b73a-458e-b875-6d2821f6a139', 'ed0beef5-60e2-4631-b1c4-4b67e011f263']","[120.0, 20.0]",5088.0,Crystal Alyssia Dunn Soubrier,24.0,Left Center Forward,,,,,,,,,,,,,"[119.0, 24.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed0beef5-60e2-4631-b1c4-4b67e011f263,1082,1,00:36:14.200,36,14,70,,38,Miscontrol,766,North Carolina Courage,4,From Throw In,766,North Carolina Courage,,,,"[119.0, 24.0]",5088.0,Crystal Alyssia Dunn Soubrier,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cab75202-293a-4d41-97dc-ed5220e2724a,1083,1,00:36:15.373,36,15,70,,2,Ball Recovery,766,North Carolina Courage,4,From Throw In,761,Chicago Red Stars,,,,"[2.0, 51.0]",5100.0,Alyssa Michele Naeher,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24056b2c-949c-408c-a2b6-6ef4e80061dd,1084,1,00:36:22.733,36,22,70,,29,Camera off,766,North Carolina Courage,4,From Throw In,761,Chicago Red Stars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b40d7f72-c635-4336-bd8a-16173cb459c2,1085,1,00:36:39.440,36,39,71,,5,Camera On,766,North Carolina Courage,1,Regular Play,766,North Carolina Courage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c484a91f-33f8-4f57-bdbb-137e041966fc,1086,1,00:36:40.400,36,40,71,,14,Dribble,766,North Carolina Courage,1,Regular Play,766,North Carolina Courage,,,['b0322cd3-2643-4b8b-b210-6c7ffe97061a'],"[54.0, 3.0]",5044.0,DÃ©bora Cristiane de Oliveira,21.0,Left Wing,,,,,,,,,,,,True,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0322cd3-2643-4b8b-b210-6c7ffe97061a,1087,1,00:36:40.400,36,40,72,,4,Duel,761,Chicago Red Stars,1,Regular Play,761,Chicago Red Stars,,,['c484a91f-33f8-4f57-bdbb-137e041966fc'],"[67.0, 78.0]",4953.0,Alyssa Mautz,2.0,Right Back,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f0c8577b-694a-48bf-aa02-9a15156fdfe0,1088,1,00:36:40.400,36,40,72,2.652,43,Carry,761,Chicago Red Stars,1,Regular Play,761,Chicago Red Stars,,,"['2d97c96a-3d58-4655-b440-ea4b9ac95baa', 'b0322cd3-2643-4b8b-b210-6c7ffe97061a']","[67.0, 78.0]",4953.0,Alyssa Mautz,2.0,Right Back,,,,,,,,,,,,,"[82.0, 78.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d97c96a-3d58-4655-b440-ea4b9ac95baa,1089,1,00:36:43.052,36,43,72,1.268,30,Pass,761,Chicago Red Stars,1,Regular Play,761,Chicago Red Stars,,,"['a6195f40-1732-40f0-b491-0b9ec1dc68fd', 'ddae0865-bd54-4b19-a70d-2e4a160add33']","[82.0, 78.0]",4953.0,Alyssa Mautz,2.0,Right Back,5103.0,Michele Vasconcelos,23.769728,-1.1824776,2.0,Low Pass,"[91.0, 56.0]",40.0,Right Foot,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6195f40-1732-40f0-b491-0b9ec1dc68fd,1090,1,00:36:44.320,36,44,72,,42,Ball Receipt*,761,Chicago Red Stars,1,Regular Play,761,Chicago Red Stars,,,['2d97c96a-3d58-4655-b440-ea4b9ac95baa'],"[91.0, 62.0]",5103.0,Michele Vasconcelos,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ddae0865-bd54-4b19-a70d-2e4a160add33,1091,1,00:36:44.320,36,44,72,,9,Clearance,761,Chicago Red Stars,1,Regular Play,766,North Carolina Courage,,,['2d97c96a-3d58-4655-b440-ea4b9ac95baa'],"[30.0, 25.0]",5037.0,Abby Erceg,5.0,Left Center Back,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3851ac7b-42a0-4d18-bacf-4f71ce8dc896,1092,1,00:36:45.293,36,45,72,,10,Interception,761,Chicago Red Stars,1,Regular Play,761,Chicago Red Stars,,,,"[79.0, 61.0]",4965.0,Nikki Stanton,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8516fa08-9903-4be2-b832-15ba9f592bb5,1093,1,00:36:45.293,36,45,72,3.04,43,Carry,761,Chicago Red Stars,1,Regular Play,761,Chicago Red Stars,,,"['3851ac7b-42a0-4d18-bacf-4f71ce8dc896', '4cdd6572-1699-4574-a2ab-c823f906e8dc']","[79.0, 61.0]",4965.0,Nikki Stanton,10.0,Center Defensive Midfield,,,,,,,,,,,,,"[78.0, 61.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4cdd6572-1699-4574-a2ab-c823f906e8dc,1094,1,00:36:48.333,36,48,72,0.959,30,Pass,761,Chicago Red Stars,1,Regular Play,761,Chicago Red Stars,,,['7a3f638a-839f-4755-a6d6-db50b413984d'],"[78.0, 61.0]",4965.0,Nikki Stanton,10.0,Center Defensive Midfield,4953.0,Alyssa Mautz,13.0,1.5707964,1.0,Ground Pass,"[78.0, 74.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a3f638a-839f-4755-a6d6-db50b413984d,1095,1,00:36:49.292,36,49,72,,42,Ball Receipt*,761,Chicago Red Stars,1,Regular Play,761,Chicago Red Stars,,,['4cdd6572-1699-4574-a2ab-c823f906e8dc'],"[78.0, 74.0]",4953.0,Alyssa Mautz,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cedfbbd7-414e-4429-b8d0-a75fd75190b4,1096,1,00:36:49.292,36,49,72,1.121,43,Carry,761,Chicago Red Stars,1,Regular Play,761,Chicago Red Stars,,,"['483c21f9-0d2c-48d0-ae15-9299f35e9d28', '7a3f638a-839f-4755-a6d6-db50b413984d']","[78.0, 74.0]",4953.0,Alyssa Mautz,2.0,Right Back,,,,,,,,,,,,,"[83.0, 77.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483c21f9-0d2c-48d0-ae15-9299f35e9d28,1097,1,00:36:50.413,36,50,72,2.147,30,Pass,761,Chicago Red Stars,1,Regular Play,761,Chicago Red Stars,,,"['0db28d8b-235c-4e4d-8347-6edd19361834', '98801c20-9f9b-4487-895d-f2622a3d45fd']","[83.0, 77.0]",4953.0,Alyssa Mautz,2.0,Right Back,4961.0,Samantha May Kerr,31.400637,-0.92092586,3.0,High Pass,"[102.0, 52.0]",40.0,Right Foot,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0db28d8b-235c-4e4d-8347-6edd19361834,1098,1,00:36:52.560,36,52,72,,42,Ball Receipt*,761,Chicago Red Stars,1,Regular Play,761,Chicago Red Stars,,,['483c21f9-0d2c-48d0-ae15-9299f35e9d28'],"[105.0, 54.0]",4961.0,Samantha May Kerr,17.0,Right Wing,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98801c20-9f9b-4487-895d-f2622a3d45fd,1099,1,00:36:52.560,36,52,72,,10,Interception,761,Chicago Red Stars,1,Regular Play,766,North Carolina Courage,,,['483c21f9-0d2c-48d0-ae15-9299f35e9d28'],"[19.0, 29.0]",5081.0,Abby Dahlkemper,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274fbb3b-1bc7-444d-aa69-6c2df6bcfc7b,1100,1,00:36:52.593,36,52,72,,2,Ball Recovery,761,Chicago Red Stars,1,Regular Play,761,Chicago Red Stars,,,,"[110.0, 56.0]",4961.0,Samantha May Kerr,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318fe5fb-43f3-44fc-87f0-73a244573748,1101,1,00:36:52.593,36,52,72,0.94,43,Carry,761,Chicago Red Stars,1,Regular Play,761,Chicago Red Stars,,,"['274fbb3b-1bc7-444d-aa69-6c2df6bcfc7b', 'c3f97289-3a8f-4cbb-9b80-dcc79d2ad878']","[110.0, 56.0]",4961.0,Samantha May Kerr,17.0,Right Wing,,,,,,,,,,,,,"[113.0, 54.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3f97289-3a8f-4cbb-9b80-dcc79d2ad878,1102,1,00:36:53.533,36,53,72,1.227,16,Shot,761,Chicago Red Stars,1,Regular Play,761,Chicago Red Stars,,,['67593891-3d8f-450f-a073-b222aab91439'],"[113.0, 54.0]",4961.0,Samantha May Kerr,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,0.043343667,"[119.0, 37.4, 0.3]",,40.0,Right Foot,87.0,Open Play,91.0,Half Volley,97.0,Goal,"[{'location': [100.0, 55.0], 'player': {'id': 5103, 'name': 'Michele Vasconcelos'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [105.0, 53.0], 'player': {'id': 5037, 'name': 'Abby Erceg'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.0, 51.0], 'player': {'id': 5091, 'name': 'McCall Zerboni'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [90.0, 54.0], 'player': {'id': 5104, 'name': 'Summer Green'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.0, 68.0], 'player': {'id': 5047, 'name': 'Jaelene McKenzie Daniels'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [91.0, 68.0], 'player': {'id': 5087, 'name': 'Samantha June Mewis'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [88.0, 47.0], 'player': {'id': 4963, 'name': 'Yuki Nagasato'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [114.0, 51.0], 'player': {'id': 5081, 'name': 'Abby Dahlkemper'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.0, 41.0], 'player': {'id': 5083, 'name': 'Merritt Mathias'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.0, 45.0], 'player': {'id': 5102, 'name': 'Sabrina Dâ€™Angelo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67593891-3d8f-450f-a073-b222aab91439,1103,1,00:36:54.760,36,54,72,,23,Goal Keeper,761,Chicago Red Stars,1,Regular Play,766,North Carolina Courage,,,['c3f97289-3a8f-4cbb-9b80-dcc79d2ad878'],"[4.0, 36.0]",5102.0,Sabrina Dâ€™Angelo,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,Set,26.0,Goal Conceded,,,,,,,,,,,,,,,,,,,,,55.0,No Touch,,,,,,,,,,,,,,,,,,,
1c235de4-8a8f-4f3a-b3d3-a88403fddc12,1104,1,00:37:51.293,37,51,73,,10,Interception,761,Chicago Red Stars,1,Regular Play,761,Chicago Red Stars,,,,"[45.0, 57.0]",4965.0,Nikki Stanton,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f9c609a-7b26-4f0b-994d-2dfd15908aa3,1105,1,00:37:51.920,37,51,73,0.773,17,Pressure,761,Chicago Red Stars,1,Regular Play,761,Chicago Red Stars,,,"['2e7961ff-52bf-4ebb-9620-c810edc402a9', 'c1cacd9a-dce2-4e6a-8e2d-d25f9c17df4a', 'e37b4a01-4297-4e0a-901f-d530f7c8a176']","[54.0, 52.0]",5103.0,Michele Vasconcelos,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2e7961ff-52bf-4ebb-9620-c810edc402a9,1106,1,00:37:52.200,37,52,74,,2,Ball Recovery,766,North Carolina Courage,1,Regular Play,766,North Carolina Courage,,,['0f9c609a-7b26-4f0b-994d-2dfd15908aa3'],"[70.0, 27.0]",5044.0,DÃ©bora Cristiane de Oliveira,21.0,Left Wing,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1cacd9a-dce2-4e6a-8e2d-d25f9c17df4a,1107,1,00:37:52.200,37,52,74,0.4,43,Carry,766,North Carolina Courage,1,Regular Play,766,North Carolina Courage,,,"['0f9c609a-7b26-4f0b-994d-2dfd15908aa3', '2e7961ff-52bf-4ebb-9620-c810edc402a9', 'e37b4a01-4297-4e0a-901f-d530f7c8a176']","[70.0, 27.0]",5044.0,DÃ©bora Cristiane de Oliveira,21.0,Left Wing,,,,,,,,,,,,True,"[69.0, 28.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e37b4a01-4297-4e0a-901f-d530f7c8a176,1108,1,00:37:52.600,37,52,74,3.853,30,Pass,766,North Carolina Courage,1,Regular Play,766,North Carolina Courage,,,"['077d9902-2071-42db-9a57-fe4c7a578d85', '0f9c609a-7b26-4f0b-994d-2dfd15908aa3', '407aba1b-90a7-4218-9225-9e402746153d']","[69.0, 28.0]",5044.0,DÃ©bora Cristiane de Oliveira,21.0,Left Wing,5087.0,Samantha June Mewis,27.073973,1.6447353,3.0,High Pass,"[67.0, 55.0]",40.0,Right Foot,,,True,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407aba1b-90a7-4218-9225-9e402746153d,1109,1,00:37:56.453,37,56,74,,42,Ball Receipt*,766,North Carolina Courage,1,Regular Play,766,North Carolina Courage,,,['e37b4a01-4297-4e0a-901f-d530f7c8a176'],"[62.0, 52.0]",5087.0,Samantha June Mewis,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
077d9902-2071-42db-9a57-fe4c7a578d85,1110,1,00:37:56.453,37,56,74,4.787,30,Pass,766,North Carolina Courage,1,Regular Play,761,Chicago Red Stars,,,"['1bb0c9d9-0a2c-4f93-b9f3-09591163e99d', 'b7120713-c7d5-4ebc-9a7e-e1fdcb7d97fb', 'e37b4a01-4297-4e0a-901f-d530f7c8a176']","[54.0, 26.0]",5105.0,Sofia Huerta,6.0,Left Back,4961.0,Samantha May Kerr,53.488316,0.36314702,3.0,High Pass,"[104.0, 45.0]",38.0,Left Foot,66.0,Recovery,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1bb0c9d9-0a2c-4f93-b9f3-09591163e99d,1111,1,00:38:01.240,38,1,74,,42,Ball Receipt*,766,North Carolina Courage,1,Regular Play,761,Chicago Red Stars,,,['077d9902-2071-42db-9a57-fe4c7a578d85'],"[99.0, 48.0]",4961.0,Samantha May Kerr,17.0,Right Wing,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b7120713-c7d5-4ebc-9a7e-e1fdcb7d97fb,1112,1,00:38:01.240,38,1,74,,2,Ball Recovery,766,North Carolina Courage,1,Regular Play,766,North Carolina Courage,,,['077d9902-2071-42db-9a57-fe4c7a578d85'],"[17.0, 36.0]",5102.0,Sabrina Dâ€™Angelo,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed99e0ae-faed-425b-af78-3738b0fb42da,1113,1,00:38:01.240,38,1,74,1.08,43,Carry,766,North Carolina Courage,1,Regular Play,766,North Carolina Courage,,,"['b7120713-c7d5-4ebc-9a7e-e1fdcb7d97fb', 'e784c646-9171-4ca3-828c-02f54f9faa37']","[17.0, 36.0]",5102.0,Sabrina Dâ€™Angelo,1.0,Goalkeeper,,,,,,,,,,,,,"[17.0, 33.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e784c646-9171-4ca3-828c-02f54f9faa37,1114,1,00:38:02.320,38,2,74,3.32,30,Pass,766,North Carolina Courage,1,Regular Play,766,North Carolina Courage,,,['5d523e5a-c4bd-425c-b6cd-2679fdbd7cc9'],"[17.0, 33.0]",5102.0,Sabrina Dâ€™Angelo,1.0,Goalkeeper,5047.0,Jaelene McKenzie Daniels,32.80244,-0.9151007,3.0,High Pass,"[37.0, 7.0]",69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5d523e5a-c4bd-425c-b6cd-2679fdbd7cc9,1115,1,00:38:05.640,38,5,74,,42,Ball Receipt*,766,North Carolina Courage,1,Regular Play,766,North Carolina Courage,,,['e784c646-9171-4ca3-828c-02f54f9faa37'],"[37.0, 7.0]",5047.0,Jaelene McKenzie Daniels,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e9a1450b-e7f5-45f8-bf5e-ec65efa05af6,1116,1,00:38:05.640,38,5,74,3.28,43,Carry,766,North Carolina Courage,1,Regular Play,766,North Carolina Courage,,,"['4abbe97e-ac21-48df-9f7f-1505bd71eb71', '5d523e5a-c4bd-425c-b6cd-2679fdbd7cc9']","[37.0, 7.0]",5047.0,Jaelene McKenzie Daniels,6.0,Left Back,,,,,,,,,,,,,"[51.0, 9.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
